start_time,end_time,carbon_intensity,water_intensity,season,interval_minutes
2025-03-21 22:15:00+00:00,2025-03-21 22:30:00+00:00,168.78549056835612,0.6988868702210154,spring,15
2025-03-21 22:30:00+00:00,2025-03-21 22:45:00+00:00,169.4539318016295,0.6956887433793973,spring,15
2025-03-21 22:45:00+00:00,2025-03-21 23:00:00+00:00,170.67354897131656,0.698655178209401,spring,15
2025-03-21 23:00:00+00:00,2025-03-21 23:15:00+00:00,163.2251492864236,0.686256818315431,spring,15
2025-03-21 23:15:00+00:00,2025-03-21 23:30:00+00:00,159.86158529626817,0.6725864252541568,spring,15
2025-03-21 23:30:00+00:00,2025-03-21 23:45:00+00:00,159.59511303398327,0.6798605191110776,spring,15
2025-03-21 23:45:00+00:00,2025-03-22 00:00:00+00:00,157.48902830606906,0.6851935035517654,spring,15
2025-03-22 00:00:00+00:00,2025-03-22 00:15:00+00:00,153.33033741665514,0.6780255276532027,spring,15
2025-03-22 00:15:00+00:00,2025-03-22 00:30:00+00:00,148.98535422520226,0.6672554000425686,spring,15
2025-03-22 00:30:00+00:00,2025-03-22 00:45:00+00:00,146.74899367185904,0.6687888649767656,spring,15
2025-03-22 00:45:00+00:00,2025-03-22 01:00:00+00:00,147.35753874656578,0.6738082633787684,spring,15
2025-03-22 01:00:00+00:00,2025-03-22 01:15:00+00:00,147.69719251665924,0.6822452517297998,spring,15
2025-03-22 01:15:00+00:00,2025-03-22 01:30:00+00:00,147.0845668582227,0.6831375301992997,spring,15
2025-03-22 01:30:00+00:00,2025-03-22 01:45:00+00:00,147.01764988043254,0.6808613196584796,spring,15
2025-03-22 01:45:00+00:00,2025-03-22 02:00:00+00:00,147.85773636165774,0.6848274289439498,spring,15
2025-03-22 02:00:00+00:00,2025-03-22 02:15:00+00:00,150.7320552973287,0.68657996688225,spring,15
2025-03-22 02:15:00+00:00,2025-03-22 02:30:00+00:00,151.07363581954567,0.6897890844773529,spring,15
2025-03-22 02:30:00+00:00,2025-03-22 02:45:00+00:00,151.23090694135885,0.7011664655424616,spring,15
2025-03-22 02:45:00+00:00,2025-03-22 03:00:00+00:00,151.22627134132702,0.6999480255134961,spring,15
2025-03-22 03:00:00+00:00,2025-03-22 03:15:00+00:00,151.34545433528723,0.701598131513419,spring,15
2025-03-22 03:15:00+00:00,2025-03-22 03:30:00+00:00,152.90917431108483,0.7080113164123778,spring,15
2025-03-22 03:30:00+00:00,2025-03-22 03:45:00+00:00,155.15109817350134,0.7152695631715105,spring,15
2025-03-22 03:45:00+00:00,2025-03-22 04:00:00+00:00,157.95109664911118,0.7302587096263893,spring,15
2025-03-22 04:00:00+00:00,2025-03-22 04:15:00+00:00,157.47456422333622,0.7174936730987803,spring,15
2025-03-22 04:15:00+00:00,2025-03-22 04:30:00+00:00,157.0338026831435,0.7025814154918506,spring,15
2025-03-22 04:30:00+00:00,2025-03-22 04:45:00+00:00,157.42663845282755,0.7065071162888905,spring,15
2025-03-22 04:45:00+00:00,2025-03-22 05:00:00+00:00,157.48165714427284,0.705715054134524,spring,15
2025-03-22 05:00:00+00:00,2025-03-22 05:15:00+00:00,162.3437061203617,0.714837109418192,spring,15
2025-03-22 05:15:00+00:00,2025-03-22 05:30:00+00:00,167.97159206123754,0.7271783213334211,spring,15
2025-03-22 05:30:00+00:00,2025-03-22 05:45:00+00:00,170.5604095515621,0.7371466747191981,spring,15
2025-03-22 05:45:00+00:00,2025-03-22 06:00:00+00:00,176.96519989260435,0.7440263951702362,spring,15
2025-03-22 06:00:00+00:00,2025-03-22 06:15:00+00:00,180.1733222931834,0.770577190305154,spring,15
2025-03-22 06:15:00+00:00,2025-03-22 06:30:00+00:00,180.39139296051206,0.7501555183859292,spring,15
2025-03-22 06:30:00+00:00,2025-03-22 06:45:00+00:00,181.43330370202656,0.701960482526122,spring,15
2025-03-22 06:45:00+00:00,2025-03-22 07:00:00+00:00,174.8431346045451,0.6934658591323628,spring,15
2025-03-22 07:00:00+00:00,2025-03-22 07:15:00+00:00,176.0582449096364,0.7034473165975307,spring,15
2025-03-22 07:15:00+00:00,2025-03-22 07:30:00+00:00,173.55423503763646,0.6840017851188125,spring,15
2025-03-22 07:30:00+00:00,2025-03-22 07:45:00+00:00,172.19319067389168,0.6874514787829377,spring,15
2025-03-22 07:45:00+00:00,2025-03-22 08:00:00+00:00,173.37038984322186,0.6770159258770493,spring,15
2025-03-22 08:00:00+00:00,2025-03-22 08:15:00+00:00,167.16547185988364,0.6788463984531864,spring,15
2025-03-22 08:15:00+00:00,2025-03-22 08:30:00+00:00,163.14404882474707,0.6491062098416512,spring,15
2025-03-22 08:30:00+00:00,2025-03-22 08:45:00+00:00,160.33171748847496,0.6421768130722147,spring,15
2025-03-22 08:45:00+00:00,2025-03-22 09:00:00+00:00,157.6732075237185,0.628818892056354,spring,15
2025-03-22 09:00:00+00:00,2025-03-22 09:15:00+00:00,156.73819382952072,0.6576155622703455,spring,15
2025-03-22 09:15:00+00:00,2025-03-22 09:30:00+00:00,153.60010675021115,0.6176915288149786,spring,15
2025-03-22 09:30:00+00:00,2025-03-22 09:45:00+00:00,152.70243130931468,0.6100082055937617,spring,15
2025-03-22 09:45:00+00:00,2025-03-22 10:00:00+00:00,152.0787125775106,0.6160574950667328,spring,15
2025-03-22 10:00:00+00:00,2025-03-22 10:15:00+00:00,148.80411539005516,0.6482447186776806,spring,15
2025-03-22 10:15:00+00:00,2025-03-22 10:30:00+00:00,147.84445131341977,0.6473106284166535,spring,15
2025-03-22 10:30:00+00:00,2025-03-22 10:45:00+00:00,146.97920472133427,0.6139193850703687,spring,15
2025-03-22 10:45:00+00:00,2025-03-22 11:00:00+00:00,144.9397887279281,0.5989097341431838,spring,15
2025-03-22 11:00:00+00:00,2025-03-22 11:15:00+00:00,141.88000837780197,0.6245653061033932,spring,15
2025-03-22 11:15:00+00:00,2025-03-22 11:30:00+00:00,141.69869983256893,0.5904398403267435,spring,15
2025-03-22 11:30:00+00:00,2025-03-22 11:45:00+00:00,141.06352273383018,0.5833930202609388,spring,15
2025-03-22 11:45:00+00:00,2025-03-22 12:00:00+00:00,141.93227714164823,0.5672893751857918,spring,15
2025-03-22 12:00:00+00:00,2025-03-22 12:15:00+00:00,139.56012631925626,0.5609125661769246,spring,15
2025-03-22 12:15:00+00:00,2025-03-22 12:30:00+00:00,138.72846778688745,0.5852177024309158,spring,15
2025-03-22 12:30:00+00:00,2025-03-22 12:45:00+00:00,138.79854816869033,0.5811217498885688,spring,15
2025-03-22 12:45:00+00:00,2025-03-22 13:00:00+00:00,137.6531057653271,0.5877394082940892,spring,15
2025-03-22 13:00:00+00:00,2025-03-22 13:15:00+00:00,136.6755367714711,0.5755111745076529,spring,15
