start_time,end_time,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,Other
2025-03-24 01:15:00+01:00,2025-03-24 01:30:00+01:00,3933.176068,12191.1,541.94,7719.05,5807.72,365.28,0,0,33.67192,1.27,1096.82,77.52,0,0,84.370252,5.130648,702.83,885.83,1798.632476,239.5
2025-03-24 01:30:00+01:00,2025-03-24 01:45:00+01:00,3932.022576,12200.4,553.54,7698.81,5872.21,365.28,0,0,33.72664,0.79,1102.49,27.98,0,0,83.725712,5.443584,701.58,765.12,1758.471168,239.45
2025-03-24 01:45:00+01:00,2025-03-24 02:00:00+01:00,3933.860908,12216.63,543.91,7712.3,5913.98,365.28,0,0,33.7936,0.75,1106.69,15.66,0,0,83.62316,5.045512,703.16,672.17,1782.421648,239.48
2025-03-24 02:00:00+01:00,2025-03-24 02:15:00+01:00,3927.331032,12228.43,513.75,7749.5,5869.81,365.55,0,0,33.73904,0.97,1106.64,32.59,0,0,82.556456,4.75474,701.73,615.5,1822.688044,239.49
2025-03-24 02:15:00+01:00,2025-03-24 02:30:00+01:00,3919.25746,12220.98,521.46,7705.38,5824.64,365.28,0,0,33.7916,0.81,1098.58,70.98,0,0,81.407696,4.854816,701.36,554.87,1823.771364,239.47
2025-03-24 02:30:00+01:00,2025-03-24 02:45:00+01:00,3910.032084,12238.1,531.02,7712.6,5793.11,365.28,0,0,33.62544,0.9,1101.62,56.55,0,0,81.381356,5.180592,697.1,490.45,1763.55126,239.49
2025-03-24 02:45:00+01:00,2025-03-24 03:00:00+01:00,3915.2033,12213.71,526.14,7721.01,5888.63,365.28,0,0,33.466,1.07,1106.49,32.58,0,0,81.570116,5.267712,702.61,464.39,1698.660636,239.5
2025-03-24 03:00:00+01:00,2025-03-24 03:15:00+01:00,3924.073632,12235.44,516.81,7768.04,5892.23,365.28,0,0,33.39704,1.07,1099.53,16.79,0,0,81.773972,5.262032,697.36,445.54,1615.692848,239.53
2025-03-24 03:15:00+01:00,2025-03-24 03:30:00+01:00,3924.950072,12252.46,538.73,7791.66,5878.21,365.28,0,0,33.42224,1.05,1096.78,14.23,0,0,82.0079,5.325176,692.39,429.6,1556.615712,239.57
2025-03-24 03:30:00+01:00,2025-03-24 03:45:00+01:00,3921.031136,12251.22,528.44,7731.41,5885.25,365.28,0,0,33.25744,1.07,1105.75,18.25,0,0,81.86996,5.421384,691.73,412.35,1527.915904,239.56
2025-03-24 03:45:00+01:00,2025-03-24 04:00:00+01:00,3927.952524,12243.4,527.3,7766.04,5885.01,365.28,0,0,33.14712,21.64,1104.9,30.71,0,0,81.756356,5.482388,688.47,374.66,1502.218844,239.56
2025-03-24 04:00:00+01:00,2025-03-24 04:15:00+01:00,3948.67028,12209.48,547.54,8008.38,5878.61,365.28,0,0,33.3944,183.15,1094.12,28.55,0,0,81.842596,5.434516,700.91,332.64,1486.03902,239.5
2025-03-24 04:15:00+01:00,2025-03-24 04:30:00+01:00,3956.1121,12220.58,558.81,8045.37,5860.94,365.28,0,0,33.42056,146.27,1097.67,56.17,0,0,82.10466,5.313212,701.59,331.92,1448.578252,239.47
2025-03-24 04:30:00+01:00,2025-03-24 04:45:00+01:00,3968.827288,12205.82,566.73,8056.73,5892.72,365.28,0,0,33.24096,149.18,1103.76,62.4,0,0,82.317592,5.254936,699.13,342.98,1414.401472,239.47
2025-03-24 04:45:00+01:00,2025-03-24 05:00:00+01:00,3997.278188,12177.17,563.87,8074.97,5931.09,365.28,0,0,33.1584,197.81,1105.35,48.38,0,0,82.33832,5.416108,701.32,335.8,1425.285564,239.45
2025-03-24 05:00:00+01:00,2025-03-24 05:15:00+01:00,4063.241252,12127.48,559.85,8381.42,5940.72,365.28,0,0,32.92824,222.31,1107.48,18.8,0,0,82.313248,5.261952,696.08,291.11,1447.028676,239.45
2025-03-24 05:15:00+01:00,2025-03-24 05:30:00+01:00,4091.170092,12216.88,574.42,8691.16,5949.37,365.28,0,0,32.83976,353.21,1122.0,26.11,0,0,82.40522,5.2073,694.61,242.49,1435.19224,239.45
2025-03-24 05:30:00+01:00,2025-03-24 05:45:00+01:00,4125.210712,12192.15,555.66,9332.36,5921.15,371.62,0,0,32.78304,494.29,1122.11,44.1,0,0,82.20196,5.390112,699.47,230.98,1501.02718,239.42
2025-03-24 05:45:00+01:00,2025-03-24 06:00:00+01:00,4176.10968,12204.3,555.58,9893.19,5884.05,380.78,0,0,32.55488,763.53,1124.73,43.96,0,0,82.53708,13.797864,701.93,254.97,1584.853244,239.43
2025-03-24 06:00:00+01:00,2025-03-24 06:15:00+01:00,4349.642916,12175.57,559.46,10612.02,5953.22,380.8,0,0,32.05336,1559.0,1146.6,18.84,0,0,82.185216,27.839068,702.76,231.83,1614.576396,239.56
2025-03-24 06:15:00+01:00,2025-03-24 06:30:00+01:00,4407.303728,12170.02,556.15,11281.2,5967.28,380.42,0,0,30.96448,2623.12,1149.45,57.11,0,0,82.053456,134.630528,705.9,228.39,1622.258996,239.51
2025-03-24 06:30:00+01:00,2025-03-24 06:45:00+01:00,4516.809236,12162.19,544.91,11391.5,5942.61,380.33,0,0,31.14816,3470.58,1161.91,43.77,0,0,80.97876,454.890308,702.25,221.65,1624.807268,239.52
2025-03-24 06:45:00+01:00,2025-03-24 07:00:00+01:00,4562.901984,12157.09,525.89,11480.81,5949.39,380.43,0,0,31.13104,3778.47,1159.81,24.77,0,0,76.74434,1013.470364,701.29,240.17,1593.583628,239.6
2025-03-24 07:00:00+01:00,2025-03-24 07:15:00+01:00,4630.540592,12163.1,522.66,11523.04,5848.82,367.5,0,0,31.3364,4589.68,1172.84,17.98,0,0,76.114476,1779.108876,694.35,250.79,1479.899196,239.53
2025-03-24 07:15:00+01:00,2025-03-24 07:30:00+01:00,4658.958312,12175.79,538.57,11564.31,5805.47,365.41,0,0,31.46264,4626.25,1168.54,15.43,0,0,76.46164,2728.627504,696.57,288.46,1417.268968,240.59
2025-03-24 07:30:00+01:00,2025-03-24 07:45:00+01:00,4670.463208,12174.42,529.8,11585.37,5789.35,365.28,0,0,31.45992,4648.65,1173.43,15.1,0,0,77.163992,3786.095876,695.41,290.44,1358.214164,241.26
2025-03-24 07:45:00+01:00,2025-03-24 08:00:00+01:00,4682.550664,12184.53,510.94,11587.54,5803.44,365.28,0,0,31.25168,4455.9,1156.87,14.32,0,0,77.50856,4978.379984,696.39,300.29,1310.858564,241.36
2025-03-24 08:00:00+01:00,2025-03-24 08:15:00+01:00,4674.311492,12266.21,497.79,11507.32,5783.94,365.69,0,0,31.17992,5500.42,1153.5,55.18,0,0,77.74416,6425.9694,696.1,292.2,1230.209172,241.26
2025-03-24 08:15:00+01:00,2025-03-24 08:30:00+01:00,4666.343956,12246.09,521.36,11495.22,5774.29,365.28,0,0,31.11264,5298.74,1148.15,56.86,0,0,77.792196,7908.543444,698.69,266.31,1093.390468,241.17
2025-03-24 08:30:00+01:00,2025-03-24 08:45:00+01:00,4651.470176,12238.77,546.03,11495.23,5756.93,365.41,0,0,30.94152,5379.22,1134.85,55.93,0,0,77.624256,9403.07268,695.59,265.1,957.3002,241.22
2025-03-24 08:45:00+01:00,2025-03-24 09:00:00+01:00,4633.844,12241.05,548.69,11514.97,5750.44,365.28,0,0,30.6092,4595.88,1128.5,33.26,0,0,77.527876,11017.670636,690.67,271.85,821.132716,241.3
2025-03-24 09:00:00+01:00,2025-03-24 09:15:00+01:00,4522.05038,12278.06,541.86,11327.45,5776.17,366.08,0,0,30.33584,5270.04,1129.53,90.68,0,0,77.23534,12674.552468,691.79,259.77,686.462228,241.29
2025-03-24 09:15:00+01:00,2025-03-24 09:30:00+01:00,4491.004348,12254.03,542.53,11167.73,5772.61,365.28,0,0,30.07248,4529.87,1118.92,92.32,0,0,77.530756,14212.109028,695.86,221.45,577.912312,241.3
2025-03-24 09:30:00+01:00,2025-03-24 09:45:00+01:00,4449.82504,12390.25,529.02,11132.36,5774.97,365.41,0,0,30.00448,3186.14,1117.44,33.34,0,0,77.983772,15539.164412,694.54,174.18,484.304716,241.35
2025-03-24 09:45:00+01:00,2025-03-24 10:00:00+01:00,4398.979516,12434.56,545.88,11048.87,5819.48,365.28,0,0,29.80392,2129.42,1121.68,11.39,0,0,78.455828,16717.823392,698.09,150.21,412.609428,241.37
2025-03-24 10:00:00+01:00,2025-03-24 10:15:00+01:00,4222.860912,12392.94,555.9,10574.99,5797.44,365.28,0,0,29.8608,1963.26,1112.95,95.1,0,0,78.541672,18006.234788,695.43,105.58,371.327196,241.38
2025-03-24 10:15:00+01:00,2025-03-24 10:30:00+01:00,4182.92646,12358.8,557.83,10501.89,5771.74,365.28,0,0,29.62592,1892.42,1111.02,49.55,0,0,78.743008,19299.859668,691.49,90.62,353.977292,241.35
2025-03-24 10:30:00+01:00,2025-03-24 10:45:00+01:00,4146.035044,12373.67,565.87,10812.92,5766.25,365.41,0,0,29.43936,1264.07,1119.38,20.52,0,0,79.49094,20379.437148,692.71,77.46,341.331192,241.33
2025-03-24 10:45:00+01:00,2025-03-24 11:00:00+01:00,4083.478768,12358.56,573.12,10673.3,5780.07,365.28,0,0,29.30024,751.56,1112.49,11.79,0,0,79.576936,21281.835908,694.43,65.47,339.949736,241.38
2025-03-24 11:00:00+01:00,2025-03-24 11:15:00+01:00,3950.230704,12335.88,547.73,10434.87,5788.98,365.41,0,0,29.3872,273.54,1108.82,27.11,0,0,78.648976,22323.22112,698.05,65.02,361.826428,241.32
2025-03-24 11:15:00+01:00,2025-03-24 11:30:00+01:00,3892.08162,12283.3,558.81,10164.51,5780.46,365.28,0,0,29.37856,48.66,1115.8,22.83,0,0,78.200476,23265.943548,698.99,90.68,374.138612,241.31
2025-03-24 11:30:00+01:00,2025-03-24 11:45:00+01:00,3846.359976,12294.0,556.64,9582.02,5782.35,365.28,0,0,29.48872,69.07,1110.8,105.78,0,0,79.152588,24296.324948,703.38,100.73,401.04348,241.2
2025-03-24 11:45:00+01:00,2025-03-24 12:00:00+01:00,3850.35174,12250.3,539.78,9172.75,5798.18,365.41,0,0,29.61712,38.23,1121.69,97.11,0,0,79.006344,25007.193908,704.9,94.46,448.986712,241.31
2025-03-24 12:00:00+01:00,2025-03-24 12:15:00+01:00,3801.630356,12293.61,534.19,8330.94,5578.44,365.28,0,0,29.43488,4.32,1120.4,11.8,0,0,79.736264,25471.570376,701.03,81.12,498.549736,236.7
2025-03-24 12:15:00+01:00,2025-03-24 12:30:00+01:00,3806.48184,12161.42,533.57,7966.75,5416.5,365.28,0,0,29.46128,1.44,1130.12,67.68,0,0,79.618564,25924.312496,702.0,127.58,573.410748,224.0
2025-03-24 12:30:00+01:00,2025-03-24 12:45:00+01:00,3799.620576,12167.75,529.76,7765.47,5434.38,365.28,0,0,29.47296,1.06,1128.36,66.01,0,0,79.316356,26352.555492,700.18,165.25,657.128092,222.7
2025-03-24 12:45:00+01:00,2025-03-24 13:00:00+01:00,3800.922948,12056.12,516.16,7596.2,5433.19,365.28,0,0,29.4472,1.01,1153.18,25.22,0,0,82.200824,26438.8303,697.64,158.34,774.286964,222.62
2025-03-24 13:00:00+01:00,2025-03-24 13:15:00+01:00,3783.18946,12147.43,534.86,7528.49,5306.82,365.28,0,0,29.63752,0.41,1159.36,11.3,0,0,83.609364,26358.93278,701.66,183.28,927.449904,214.99
2025-03-24 13:15:00+01:00,2025-03-24 13:30:00+01:00,3790.781604,12093.01,534.84,7236.28,5270.42,365.28,0,0,29.5848,0.29,1177.3,13.7,0,0,83.637928,26086.047964,695.95,216.03,1073.81566,211.45
2025-03-24 13:30:00+01:00,2025-03-24 13:45:00+01:00,3792.522588,12002.44,499.58,7555.82,5282.42,365.41,0,0,29.2688,0.36,1209.99,12.92,0,0,84.066384,25812.614996,695.87,253.3,1154.3225,211.52
2025-03-24 13:45:00+01:00,2025-03-24 14:00:00+01:00,3803.575248,12003.01,488.05,7538.92,5291.36,365.28,0,0,29.28048,0.36,1217.76,17.66,0,0,84.117668,25135.59256,691.4,266.55,1277.36962,211.5
2025-03-24 14:00:00+01:00,2025-03-24 14:15:00+01:00,3804.968044,12010.51,492.92,7828.7,5313.95,365.28,0,0,29.52624,0.2,1195.26,13.28,0,0,84.088912,24494.467344,693.87,270.26,1440.491188,211.44
2025-03-24 14:15:00+01:00,2025-03-24 14:30:00+01:00,3808.435924,11959.02,533.84,7923.36,5320.24,365.41,0,0,29.63248,0.2,1187.08,13.06,0,0,83.589788,23601.282416,694.24,272.48,1721.556372,211.55
2025-03-24 14:30:00+01:00,2025-03-24 14:45:00+01:00,3806.2587,12090.74,537.13,8288.82,5328.85,365.28,0,0,29.5416,0.21,1195.36,29.07,0,0,82.533592,22659.239796,690.35,316.3,2013.801104,211.48
2025-03-24 14:45:00+01:00,2025-03-24 15:00:00+01:00,3836.864696,11973.51,539.49,8318.62,5327.04,365.28,0,0,29.68536,77.28,1202.19,22.36,0,0,81.929576,21584.754084,673.08,313.43,2285.424064,211.37
2025-03-24 15:00:00+01:00,2025-03-24 15:15:00+01:00,3882.47808,12099.95,515.7,8728.44,5463.24,365.28,0,0,29.71928,58.84,1217.39,11.11,0,0,82.196736,20104.78006,693.92,269.92,2490.617992,213.86
2025-03-24 15:15:00+01:00,2025-03-24 15:30:00+01:00,3916.736208,12190.95,523.98,9028.76,5576.89,365.28,0,0,29.86544,3.39,1232.79,27.6,0,0,84.362016,18575.215848,699.25,258.96,2626.627352,222.51
2025-03-24 15:30:00+01:00,2025-03-24 15:45:00+01:00,3962.8574,12214.08,497.67,9614.27,5616.85,365.28,0,0,29.78456,252.49,1227.71,19.43,0,0,83.896956,16937.916244,695.51,303.68,2732.096584,222.58
2025-03-24 15:45:00+01:00,2025-03-24 16:00:00+01:00,4008.226972,12161.78,471.88,9977.67,5592.75,365.28,0,0,29.616,351.31,1197.08,17.36,0,0,81.349088,15216.234864,697.96,313.92,2834.010036,222.64
2025-03-24 16:00:00+01:00,2025-03-24 16:15:00+01:00,4164.379516,12143.53,457.78,10204.12,5737.37,365.28,0,0,29.82096,11.42,1168.86,21.23,0,0,83.05702,13377.08608,703.51,309.99,2912.840804,223.93
2025-03-24 16:15:00+01:00,2025-03-24 16:30:00+01:00,4231.486216,12207.4,462.57,10577.82,5723.31,365.28,0,0,29.6656,68.66,1152.96,27.86,0,0,82.505168,11498.643372,701.39,338.23,3048.44874,230.05
2025-03-24 16:30:00+01:00,2025-03-24 16:45:00+01:00,4269.7489,12203.67,485.95,11149.32,5801.3,365.41,0,0,29.51512,346.78,1141.45,53.24,0,0,81.798864,9544.711752,700.34,362.84,3125.13286,230.1
2025-03-24 16:45:00+01:00,2025-03-24 17:00:00+01:00,4333.661812,12234.54,496.41,11635.68,5809.15,365.29,0,0,29.5636,1791.15,1136.7,64.13,0,0,71.13188,7624.215376,698.97,375.05,3221.892104,230.08
2025-03-24 17:00:00+01:00,2025-03-24 17:15:00+01:00,4511.097484,12229.22,497.71,12085.9,6005.91,365.28,0,0,29.58304,2355.31,1164.35,56.18,0,0,70.160004,5857.636704,698.91,380.57,3311.237296,230.03
2025-03-24 17:15:00+01:00,2025-03-24 17:30:00+01:00,4625.37068,12512.58,493.09,12356.92,5986.96,365.41,0,0,29.60592,4486.92,1163.94,143.42,0,0,69.383944,4209.7902,692.41,451.46,3322.1791,230.1
2025-03-24 17:30:00+01:00,2025-03-24 17:45:00+01:00,4701.344224,12578.45,474.5,12611.92,6001.09,365.29,0,0,29.78528,5850.82,1182.92,133.1,0,0,69.258252,2833.185884,693.49,487.84,3312.053024,230.13
2025-03-24 17:45:00+01:00,2025-03-24 18:00:00+01:00,4753.752432,12658.7,492.55,12897.51,6015.49,365.55,0,0,29.85176,6114.69,1171.22,310.11,0,0,70.370148,1771.000752,682.08,472.56,3240.676332,231.95
2025-03-24 18:00:00+01:00,2025-03-24 18:15:00+01:00,4802.523752,12687.09,489.15,12965.32,6086.8,365.28,0,0,29.92072,5706.16,1178.33,197.52,0,0,76.925156,896.88424,715.78,483.11,3189.143924,235.09
2025-03-24 18:15:00+01:00,2025-03-24 18:30:00+01:00,4828.662424,12734.71,484.24,13028.84,6090.55,365.28,0,0,30.08512,5892.29,1191.6,209.76,0,0,80.728116,340.754936,717.23,498.11,3269.86668,235.01
2025-03-24 18:30:00+01:00,2025-03-24 18:45:00+01:00,4839.145244,12809.15,478.54,13052.68,6100.52,368.57,0,0,30.14432,5964.12,1197.86,387.32,0,0,80.170412,98.503676,718.37,529.34,3361.494744,235.14
2025-03-24 18:45:00+01:00,2025-03-24 19:00:00+01:00,4844.223652,12875.38,470.94,13062.63,6108.21,382.92,0,0,30.31032,5983.04,1197.09,421.38,0,0,80.30818,73.851844,716.45,597.82,3430.349972,235.76
2025-03-24 19:00:00+01:00,2025-03-24 19:15:00+01:00,4842.132784,12873.19,486.11,13114.79,6117.65,395.75,0,0,30.43944,5994.77,1191.6,415.07,0,0,80.2633,76.225148,730.62,644.24,3467.732492,240.29
2025-03-24 19:15:00+01:00,2025-03-24 19:30:00+01:00,4828.524112,12899.08,518.78,13121.63,6115.3,395.84,0,0,30.56664,5809.7,1186.97,415.28,0,0,80.162024,29.334988,736.95,683.26,3528.035756,241.5
2025-03-24 19:30:00+01:00,2025-03-24 19:45:00+01:00,4812.573816,12881.43,503.29,13090.24,6106.34,395.84,0,0,30.44128,5467.74,1176.16,367.03,0,0,80.288084,16.766752,737.57,685.52,3599.055544,241.25
2025-03-24 19:45:00+01:00,2025-03-24 20:00:00+01:00,4789.128976,12952.99,515.13,12889.33,6108.06,395.7,0,0,30.49624,5572.13,1171.91,279.01,0,0,80.118648,13.325004,743.41,679.29,3685.492056,241.15
2025-03-24 20:00:00+01:00,2025-03-24 20:15:00+01:00,4731.7782,12984.02,526.07,12744.42,6022.21,373.37,0,0,30.5988,4799.81,1165.16,378.46,0,0,79.901232,44.335608,717.97,676.02,3660.886964,241.19
2025-03-24 20:15:00+01:00,2025-03-24 20:30:00+01:00,4721.494376,12770.05,522.9,12567.78,5980.13,365.28,0,0,30.79848,5363.91,1169.95,261.9,0,0,80.226032,15.944436,711.45,676.08,3679.57238,241.2
2025-03-24 20:30:00+01:00,2025-03-24 20:45:00+01:00,4662.795712,12646.47,510.53,12511.7,5974.23,365.28,0,0,31.04656,5343.69,1151.6,233.66,0,0,80.12908,8.845988,704.41,712.33,3656.47496,241.2
2025-03-24 20:45:00+01:00,2025-03-24 21:00:00+01:00,4624.6802,12642.71,515.72,12317.33,5972.3,365.28,0,0,30.9644,4658.34,1149.98,223.8,0,0,80.859108,7.894628,705.87,741.01,3684.761836,241.22
2025-03-24 21:00:00+01:00,2025-03-24 21:15:00+01:00,4502.481464,12749.38,518.58,12347.09,5859.53,365.55,0,0,31.08192,4091.09,1147.61,191.41,0,0,82.20556,25.436744,707.61,795.5,3765.261388,241.15
2025-03-24 21:15:00+01:00,2025-03-24 21:30:00+01:00,4457.965748,12738.44,529.16,12320.99,5840.75,365.28,0,0,31.27544,3259.07,1146.94,175.94,0,0,82.776332,7.080028,711.64,785.5,3764.485068,241.24
2025-03-24 21:30:00+01:00,2025-03-24 21:45:00+01:00,4410.26926,12757.73,524.65,12144.56,5838.0,365.28,0,0,31.3004,2369.9,1141.07,106.07,0,0,83.307896,6.224384,709.31,725.93,3773.165668,241.18
2025-03-24 21:45:00+01:00,2025-03-24 22:00:00+01:00,4384.222632,12721.47,509.52,11968.08,5813.29,365.28,0,0,31.48984,2011.06,1136.72,65.43,0,0,82.895504,8.2764,709.42,836.88,3795.14416,241.26
2025-03-24 22:00:00+01:00,2025-03-24 22:15:00+01:00,4283.140672,12832.56,519.7,11892.37,5806.14,365.41,0,0,31.6412,1799.26,1127.25,193.86,0,0,82.804964,8.079644,708.96,878.0,3762.946176,241.33
2025-03-24 22:15:00+01:00,2025-03-24 22:30:00+01:00,4232.328232,12879.92,543.87,11741.73,5811.91,365.28,0,0,31.73984,1449.17,1118.25,177.34,0,0,82.976444,5.819524,707.38,851.77,3792.903568,241.39
2025-03-24 22:30:00+01:00,2025-03-24 22:45:00+01:00,4168.79116,12882.29,523.35,11621.29,5785.35,365.28,0,0,31.76808,1141.01,1119.67,38.18,0,0,83.041356,5.800448,707.03,816.73,3763.116396,241.36
2025-03-24 22:45:00+01:00,2025-03-24 23:00:00+01:00,4136.518944,12860.94,497.97,11441.72,5785.52,365.28,0,0,31.9624,1085.72,1121.94,96.51,0,0,83.166272,5.926144,703.34,775.89,3749.25346,241.33
2025-03-24 23:00:00+01:00,2025-03-24 23:15:00+01:00,4052.286832,12859.17,499.91,10724.81,5771.61,365.41,0,0,32.06208,388.75,1130.2,189.2,0,0,83.250664,6.102512,692.16,792.21,3749.01432,241.32
2025-03-24 23:15:00+01:00,2025-03-24 23:30:00+01:00,4028.954252,12813.38,469.76,10099.15,5758.38,365.28,0,0,32.25296,59.87,1122.14,27.0,0,0,83.584248,5.785444,699.5,836.94,3767.926296,241.19
2025-03-24 23:30:00+01:00,2025-03-24 23:45:00+01:00,4015.204148,12827.32,484.46,9570.82,5727.25,365.28,0,0,32.38496,44.5,1123.13,25.61,0,0,83.791216,5.668696,685.01,805.25,3795.094252,241.12
2025-03-24 23:45:00+01:00,2025-03-25 00:00:00+01:00,4019.346232,12712.78,479.63,9385.37,5729.35,365.28,0,0,32.51816,75.96,1124.17,52.68,0,0,83.504604,5.70118,685.83,942.06,3850.222468,241.12
2025-03-25 00:00:00+01:00,2025-03-25 00:15:00+01:00,3961.711244,12704.11,687.39,9150.0,5765.46,342.69,0,0,32.51888,122.65,1118.29,71.05,0,0,84.09462,5.529816,671.96,1016.88,3889.047272,241.21
2025-03-25 00:15:00+01:00,2025-03-25 00:30:00+01:00,3961.060212,12639.83,484.59,8680.03,5813.88,342.17,0,0,32.55072,167.48,1141.09,30.86,0,0,84.634468,5.47782,706.34,1110.13,4052.616848,241.38
2025-03-25 00:30:00+01:00,2025-03-25 00:45:00+01:00,3952.123496,12724.18,494.76,8507.25,5851.68,342.17,0,0,32.652,154.05,1137.37,9.24,0,0,84.732024,5.613812,700.04,1164.77,4172.211636,241.33
2025-03-25 00:45:00+01:00,2025-03-25 01:00:00+01:00,3944.295116,12724.83,481.69,8402.53,5856.54,342.17,0,0,32.72088,198.73,1139.29,9.38,0,0,84.56386,5.744868,704.54,1220.31,4276.441984,241.39
2025-03-25 01:00:00+01:00,2025-03-25 01:15:00+01:00,3910.165852,12734.42,480.73,8103.82,5854.82,342.17,0,0,32.72672,184.88,1138.46,8.42,0,0,84.184024,6.582808,703.85,1303.94,4373.982232,241.38
2025-03-25 01:15:00+01:00,2025-03-25 01:30:00+01:00,3905.144344,12770.84,502.93,7646.74,5835.53,342.17,0,0,32.89336,69.54,1138.79,6.83,0,0,84.138604,5.5697,703.84,1351.28,4403.592032,241.22
2025-03-25 01:30:00+01:00,2025-03-25 01:45:00+01:00,3906.235248,12763.0,515.73,7496.59,5760.31,342.17,0,0,32.94352,132.57,1137.22,6.43,0,0,84.331524,5.458952,710.53,1412.01,4462.17094,241.2
2025-03-25 01:45:00+01:00,2025-03-25 02:00:00+01:00,3911.024716,12768.3,517.98,7516.68,5711.31,342.17,0,0,32.9148,65.98,1137.71,6.61,0,0,85.06884,5.40892,705.25,1529.49,4481.116332,241.25
2025-03-25 02:00:00+01:00,2025-03-25 02:15:00+01:00,3894.707392,12791.48,512.12,7500.92,5514.29,342.77,0,0,32.8696,30.75,1140.97,6.71,0,0,85.04128,5.58576,703.3,1587.72,4546.635416,241.21
2025-03-25 02:15:00+01:00,2025-03-25 02:30:00+01:00,3884.172904,12764.67,507.53,7491.14,5473.24,342.17,0,0,32.91168,18.56,1144.64,6.61,0,0,85.25318,5.732772,701.48,1568.58,4578.258568,241.23
2025-03-25 02:30:00+01:00,2025-03-25 02:45:00+01:00,3875.00844,12765.71,502.59,7500.21,5466.25,342.17,0,0,32.89496,13.9,1131.81,6.55,0,0,85.083488,5.7337,695.28,1608.54,4622.965548,241.26
2025-03-25 02:45:00+01:00,2025-03-25 03:00:00+01:00,3878.423692,12787.5,516.62,7523.69,5463.62,342.3,0,0,32.88304,15.99,1135.53,6.52,0,0,85.329448,5.841732,692.77,1741.31,4697.049552,241.32
2025-03-25 03:00:00+01:00,2025-03-25 03:15:00+01:00,3883.70684,12755.89,500.9,7596.91,5469.84,342.17,0,0,32.92112,45.99,1137.31,6.51,0,0,85.302192,5.78482,693.75,1883.6,4852.210956,241.31
2025-03-25 03:15:00+01:00,2025-03-25 03:30:00+01:00,3887.337512,12746.28,513.86,7611.33,5465.48,342.17,0,0,32.9228,10.85,1134.61,6.53,0,0,84.881268,5.7327,697.91,1952.26,5035.6626,241.22
2025-03-25 03:30:00+01:00,2025-03-25 03:45:00+01:00,3888.150896,12795.19,496.49,7588.13,5429.73,342.17,0,0,32.79848,9.59,1138.99,6.51,0,0,84.647448,5.707084,700.19,1985.58,5173.592908,241.26
2025-03-25 03:45:00+01:00,2025-03-25 04:00:00+01:00,3901.538956,12762.36,468.03,7555.84,5413.45,342.17,0,0,32.5984,50.38,1138.22,5.97,0,0,84.898756,5.706052,700.61,1914.7,5314.116664,241.16
2025-03-25 04:00:00+01:00,2025-03-25 04:15:00+01:00,3935.375876,12781.6,460.98,7511.32,5362.24,342.17,0,0,32.82032,62.28,1139.93,6.52,0,0,84.694804,5.608784,700.49,2054.12,5385.495488,241.14
2025-03-25 04:15:00+01:00,2025-03-25 04:30:00+01:00,3945.673772,12749.4,464.85,7557.37,5317.07,342.17,0,0,32.90296,20.11,1135.19,6.5,0,0,84.612964,5.379856,686.04,2099.37,5388.322124,241.26
2025-03-25 04:30:00+01:00,2025-03-25 04:45:00+01:00,3957.965808,12766.97,466.57,7594.6,5256.04,342.17,0,0,32.87064,16.98,1136.56,6.37,0,0,84.929856,5.241504,686.84,2239.55,5432.84272,241.25
2025-03-25 04:45:00+01:00,2025-03-25 05:00:00+01:00,3977.962896,12886.0,472.25,7797.67,5304.84,342.17,0,0,32.85936,9.89,1143.24,6.11,0,0,85.06268,5.24834,689.91,2429.45,5492.074532,241.13
2025-03-25 05:00:00+01:00,2025-03-25 05:15:00+01:00,4052.527912,13050.64,491.58,8260.1,5341.64,342.17,0,0,32.4808,131.13,1152.3,5.7,0,0,85.66232,5.448364,688.0,2573.4,5562.328484,241.26
2025-03-25 05:15:00+01:00,2025-03-25 05:30:00+01:00,4081.172324,13198.9,508.98,8399.6,5400.73,342.17,0,0,32.3156,79.28,1150.28,6.12,0,0,86.00042,5.54288,678.98,2428.12,5643.429148,241.23
2025-03-25 05:30:00+01:00,2025-03-25 05:45:00+01:00,4132.400968,13217.81,515.26,8466.01,5420.37,342.3,0,0,32.28728,111.51,1154.47,7.77,0,0,86.094116,5.844556,681.1,2451.89,5703.885848,241.13
2025-03-25 05:45:00+01:00,2025-03-25 06:00:00+01:00,4222.36796,12998.94,502.53,8589.95,5456.96,342.17,0,0,32.1236,455.32,1157.66,36.98,0,0,85.13824,15.903172,687.0,2617.0,5777.158192,241.08
2025-03-25 06:00:00+01:00,2025-03-25 06:15:00+01:00,4402.961332,13091.41,504.47,8727.37,5485.45,342.7,0,0,31.96864,698.51,1159.39,96.45,0,0,84.650416,51.123124,690.5,2703.53,5927.877624,241.01
2025-03-25 06:15:00+01:00,2025-03-25 06:30:00+01:00,4503.893524,13148.16,486.62,8815.75,5507.64,342.31,0,0,31.58264,1379.71,1175.21,297.19,0,0,84.05356,216.18104,687.43,2827.52,5873.418172,241.13
